"Prodi","Topik Soal","Kategori Materi","Materi Soal","Tipe Soal","Soal","Deskripsi Soal","A","B","C","D","E","Jawaban"
"kedokteran","Komprehensif","","","pmb","Seorang anak perempuan usia 6 tahun diantar ibunya ke RS dengan keluhan lemas dan terlihat pucat. Ibu mengatakan anaknya sering mengalami demam hilang timbul dan mudah memar pada lutut sejak 3 bulan yang lalu. Dari pemeriksaan fisik tanda vital dalam batas normal, konjungtiva anemis (+/+), hepar dan lien teraba. Pemeriksaan lab menunjukkan Hb 7,2 g/dl, leukosit 4x103 /μl, trombosit 50x103 /μl. Apakah temuan pemeriksaan penunjang yang mungkin didapatkan pada pasien?","","Serum iron dan ferritin meningkat, TIBC menurun","Biopsi sumsum tulang didapatkan gambaran hiperseluler","Darah lengkap dijumpai pencil cell","Darah lengkap dijumpai basket cell","Biopsi sumsum tulang didapatkan gambaran hiposeluler","E"
"kedokteran","Komprehensif","","","pmb","Seorang pria usia 50 tahun dibawa keluarganya ke RS karena tidak sadar 1 jam yang lalu. Pasien memiliki riwayat demam 2 hari yang lalu. Dari pemeriksaan tanda vital didapatkan GCS E1V2M3 TD 60 mmHg/ palpasi, nadi 110x/menit, RR 30x/menit, suhu 39,0°C. Pemeriksaan fisik inspeksi dada tampak retraksi costae, auskultasi didapatkan ronki bilateral, akral dingin pada ekstremitas, dan bintik-bintik merah di seluruh badan. Hasil pemeriksaan laboratorium didapatkan NS 1 (+), peningkatan D-dimer, PT dan APTT memanjang. Apakah kemungkinan diagnosis pada pasien tersebut?","","Henoch schonlein purpura","Hemofilia klasik","Idiopathic Thrombocytopenic Purpura","Von willebrand’s disease","Disseminated Intravascular Coagulation","E"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan berusia 45 tahun datang ke poliklinik dengan keluhan nyeri perut dan BAB berdarah sejak 2 minggu SMRS. Pasien tidak mengeluh demam maupun muntah. Pemeriksaan fisik dalam TD 135/87 mmHg, HR 92 x/menit, RR 20 x/menit, suhu 37.2°C. Dari pemeriksaan kolonoskopi ditemukan peradangan dari rektum hingga kolon sigmoid, erosi (+) dan pseudopolip (+). Dokter merencanakan pemeriksaan barium x-ray. Apakah hasil yang diharapkan dari pemeriksaan tersebut?","","Caterpillar sign","Step ladder sign","Bird beak sign","String sign","Lead Pipe Sign","E"
"kedokteran","Komprehensif","","","pmb","Ny. M berusia 32 tahun datang ke IGD dengan keluhan demam, mual-muntah, dan nyeri perut. Pasien memiliki kebiasaan suka makan jajanan di pinggir jalan. Pada pemeriksaan fisik didapatkan sklera ikterik. Pada pemeriksaan lab didapatkan HbsAg (-), Ig G anti Hbs (+), Ig G anti Hbc (+), Ig M anti Hbs (-), IgM anti HAV (+), IgG anti HAV (-). Apakah diagnosis dari kasus tersebut?","","Pernah terinfeksi hepatitis A dan B","Pernah terinfeksi hepatitis A dan sedang hepatitis B kronik","Sedang terinfeksi hepatitis A dan hepatitis B kronik","Sedang terinfeksi hepatitis A dan pernah terinfeksi hepatitis B","Sedang terinfeksi hepatitis A dan hepatitis B akut","D"
"kedokteran","Komprehensif","","","pmb","Seorang pria berusia 53 tahun datang ke poliklinik dengan keluhan nyeri perut. Nyeri dirasakan di sebelah kanan atas sejak 4 hari yang lalu. Pada pemeriksaan didapatkan TD 130/80 mmHg, HR 78 x/menit, RR 22 x/menit, suhu 38.9°C, sklera ikterik (+/+), distensi abdomen (-), suara peristaltik (+), timpani (+), murphi sign (+). Hasil pemeriksaan laboratorium didapatkan leukositosis. Apakah diagnosis pada kasus tersebut?","","Kolesistitis","Kolelithiasis","Koledokolithiasis","Pankreatitis","Kolangitis","E"
"kedokteran","Komprehensif","","","pmb","Sdr. B berusia 23 tahun datang ke RS dengan keluhan kelemahan seluruh tubuh yang memberat sejak 3 jam yang lalu disertai mual dan muntah sebanyak 7 kali. Pasien juga mengeluh sulit menelan dan penglihatan ganda. Sebelum keluhan tersebut muncul, pasien makan makanan kaleng yang tidak dipanaskan. Pemeriksaan fisik TD 130/90 mmHg, HR 84 x/menit, RR 18 x/menit, suhu 37.2°C, perkusi abdomen hipertimpani, bising usus menurun. Apa diagnosis yang tepat pada kasus di atas?","","Botulisme","Guillain-Barre syndrome","GERD","Ileus obstruktif","Tetanus","A"
"kedokteran","Komprehensif","","","pmb","Pasien pria 59 tahun datang dengan keluhan sesak nafas sejak 5 bulan yang lalu dan memberat dalam 3 hari terakhir. Sesak disertai batuk dengan dahak berwarna hijau kekuningan. Riwayat merokok satu hari 2 bungkus sejak usia 16 tahun. Hasil pemeriksaan fisik didapatkan edem tungkai. Hasil foto thorax barrel chest (+), jantung pendulum. Keluhan pasien dapat didiagnosis dengan...","","CHF","Cor pulmonale kronikum ec PPOK","Cor pulmonale kronikum ec astma","Cor pulmonale kronikum ec pneumosikosis","Cor pulmonale kronikum","B"
"kedokteran","Komprehensif","","","pmb","Seorang anak laki-laki usia 18 bulan dibawa ibunya ke IGD karena batuk dan sesak sejak 2 hari lalu. Sejak 3 hari lalu pasien tidak mau minum ASI dan badan terasa hangat. Pada pemeriksaan didapatkan HR 135x/menit, RR 37x/menit, suhu 37,9°C. Pada PF tampak sela iga melebar, terdengar ekspirasi memanjang disertai wheezing dan ronkhi basah halus. Pernyataan yang kurang tepat terkait kondisi pasien adalah...","","Pada foto thoraks akan tampak hiperinflasi paru","Pemberian Ampisilin atau Ceftriaxone IV merupakan tatalaksana definitif","Etiologi tersering adalah Respiratory Syncytial virus","Kelompok usia rentan adalah < 2 tahun","Dapat diberikan Salbutamol inhalasi","B"
"kedokteran","Komprehensif","","","pmb","Ny. L usia 50 tahun datang ke Puskesmas dengan keluhan batuk berdarah sejak 1 bulan yang lalu. Pasien juga mengeluhkan penurunan BB drastis dalam 2 bulan terakhir. Sebelumnya pasien telah terdiagnosis tuberculosis paru dan mengkonsumsi OAT selama 5 bulan. Pada pemeriksaan fisik didapatkan kesadaran CM, TD 140/90 mmHg, nadi 88 x/menit, RR 24 x/menit, suhu 37.8 C. Pada pemeriksaan BTA didapatkan hasil positif. Apakah diagnosis yang tepat pada kasus tersebut?","","Tuberkulosis paru kasus baru","Tuberkulosis paru kasus kambuh","Tuberkulosis paru kasus relaps","Tuberkulosis paru kasus putus obat","Tuberkulosis paru kasus gagal pengobatan","E"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki usia 21 tahun datang dengan keluhan batuk sejak 5 hari yang lalu disertai sesak. Diketahui beberapa unggas di sekitar tempat tinggalnya mati tidak diketahui penyebabnya. Pada pemeriksaan tanda tanda vital didapatkan TD 120/80 mmHg, HR 96x/mnt, RR 36x/mnt dan suhu 38,5 C. pasien dikatakan dokter terkena H5N1 berdasar pemeriksaan PCR oleh dokter. Apakah tatalaksana yang diberikan pada pasien?","","Oseltamivir 75 mg x 1","Oseltamivir 75 mg x 2","Oseltamivir 25 mg x 1","Oseltamivir 25 x 2","Oseltamivir 75 mg x 5 selama 7 Hari","B"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan berusia 28 tahun datang ke klinik dengan keluhan nyeri pada jari-jari tangan sejak 3 bulan yang lalu. Nyeri terutama dirasakan pada jari 1-3. Nyeri memberat pada malam hari. Pada pemeriksaan fisik didapatkan Phalen’s test (+), flick’s test (+), Tinel’s test (+). Diagnosis yang tepat untuk pasien tersebut adalah?","","Carpal Tunnel Syndrome","Guyon Tunnel Syndrome","Tarsal Tunnel Syndrome","de Quervain syndrome","Brachial plexus injury","A"
"kedokteran","Komprehensif","","","pmb","Pasien laki-laki usia 26 tahun datang dengan keluhan mudah mengantuk dan cepat lelah sejak 2 minggu yang lalu. Keluhan juga disertai rasa lelah pada mata dan rasa lemas pada tangan dan kaki terutama pada sore dan malam hari. Keluhan membaik saat pasien istrirahat dan di pagi hari. Tanda vital dalam batas normal. Dokter melakukan pemeriksaan dengan meminta pasien melihat ke atas dan lama kelamaan mata pasien menjadi ptosis. Tatalaksana yang tepat untuk pasien tersebut adalah?","","Citicolin","Gabapentin","Piridostigmin","Ergotamin","Sulfas atropin","C"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 50 tahun dibawa ke IGD dengan keluhan dada berdebar-debar hilang timbul sejak 6 bulan yang lalu namun dirasakan memberat sejak 3 hari terakhir. Pasien tidak pernah menobati keluhannya sebelumnya. Keluhan lain disangkal pasien. Pada pemeriksaan didapatkan TD 110/70 mmHg, HR 125x/menit, RR 24x/menit, suhu 36,9°C. Pada pemeriksaan auskultasi didapatkan bising pansistolik di apex. Diagnosis kasus tersebut adalah?","","a. Mitral stenosis","b. Mitral regurgitasi","c. Pulmonal stenosis","d. Pulmonal regurgitasi","e. Aorta regurgitasi","B"
"kedokteran","Komprehensif","","","pmb","Seorang pria usia 50 tahun datang ke IGD dengan keluhan nyeri dada sejak 6 jam, nyeri dada menjalar ke tengkuk dan ke bahu kiri. Keluhan disertai nyeri ulu hati tembus punggung dan keringat dingin. Keluhan tidak membaik dengan istirahat. Pada pemeriksaan ditemukan gambaran EKG sebagai berikut. Pemeriksaan tanda vital TD: 90/50 mmHg; HR 160 x/m; RR : 40x /menit. Pada saat diperiksa pasien merasa gelisah. Tatalaksana yang paling tepat ?","","a. Kardioversi 50 joule","b. Kardioversi 100 joule","c. Defibrilasi 360 joule","d. Inj.Amiodarone 300 mg","e. Adenosin 12 mg","B"
"kedokteran","Komprehensif","","","pmb","Seorang pasien laki-laki berusia 38 tahun datang dengan keluhan nyeri dada yang dirasakan seperti disobek atau disayat pisau. Pada pemeriksaan TD 80/55 mmHg, HR 138 x/menit, RR 24 x/menit, suhu 37.3°C, tampak denyutan pada epigastrium. Hasil foto thorax tampak pelebaran aorta. Pada pemeriksaan lab didapatkan leukositosis dan d-dimer (+). Apakah diagnosis yang sesuai pada pasien di atas?","","a. Sindrom koroner akut","b. Diseksi aorta","c. Endokarditis","d. Rheumatic heart disease","e. Perikarditis","B"
"kedokteran","Komprehensif","","","pmb","Seorang anak usia 6 tahun dibawa ke puskesmas karena orang tua pasien merasa bahwa mata pasien juling. Dari pemeriksaan, pada kantus medial kedua mata terdapat lipatan kulit semilunar sehingga mata terlihat lebih ke tengah. Saat tes Hirschberg, pantulan cahaya jatuh tepat di tengah kornea kedua mata. Apakah diagnosis kasus tersebut?","","a. Telecanthus","b. Simblefaron","c. Epicanthus","d. Epiblefaron","e. Ankiloblefaron","C"
"kedokteran","Komprehensif","","","pmb","Ny. J usia 51 tahun datang ke puskesmas dengan keluhan mata sebelah kiri merah tetapi tidak terasa gatal maupun nyeri. Ny. J menyadari hal ini ketika bangun tidur. Riwayat hipertensi, DM, penyakit mata dan trauma disangkal. Dari pemeriksaan oculi sinistra tampak bercak-bercak merah homogen berbatas tegas di konjungtiva, secret minimal, kornea dalam batas normal. Apakah tatalaksana yang tepat untuk pasien tersebut?","","a. Kompres mata dengan es","b. Kompres hangat 5-10 menit","c. Tetes mata antibiotic","d. Tetes mata dengan air mata buatan atau observasi","e. Menurunkan tekanan bola mata","D"
"kedokteran","Komprehensif","","","pmb","Seorang wanita 40 tahun datang dengan keluhan nyeri dan bengkak pada persendian jari tangan kanannya. Pasien memiliki riwayat kebiasaan minum minuman beralkohol. Keluhan kadang disertai dengan badan meriang. Pemeriksaan fisik: MTP 1 dextra oedem, hiperemi, nyeri tekan. TTV dbn, temp: afebris Lab: asam urat 10 gr/dl. Diagnosis yang mungkin adalah ?","","A. Gout artritis","B. Rheumatoid artritis","C. Septic artritis","D.Osteoporosis","E. SLE","A"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan usia 80 tahun datang ke praktek dokter umum dengan keluhan nyeri pada punggung dan nyeri bertambah jika digunakan untuk beraktivitas sehari-hari. Keluhan sudah terasa 8 bulan terakhir. Tidak ada riwayat trauma apapun. Pada pemeriksaan didapatkan kedaan umum baik, pemeriksaan vital didapatkan TD 130/70 mmHg, HR 80x/m, RR 16x/m, dan suhu 36,5 C. Pasien disarankan untuk foto rontgen. Apakah hasil yang mungkin didapatkan pada pemeriksaan tersebut?","","a. Osteofit","b. Bamboo spine appereance","c. Fracture","d. Penebalan celah sendi","e. Malunion","B"
"kedokteran","Komprehensif","","","pmb","Seorang Wanita berusia 40 tahun, dibawa ke IGD karena muntah-muntah sejak 4 jam lalu. Pasien juga mengeluhkan nyeri hebat pada area pinggang dan perut bawah. Sekitar 12 jam yang lalu pasien sedang berkumpul dengan keluarganya dan menikmati hidangan berbahan dasar jengkol. Pemeriksaan fungsi ginjal didapatkan kadar ureum 95 mg/dl, kreatinin 4,1 mg/dl. Tindakan yang tepat pada pasien ini adalah...","","A. Hidrasi dan pemberian diuretik","B. Pemasangan O2 4 l/m via nasal canule","C. Foto polos BNO","D.Hemodialisa cito","E. Pemberian antidotum N-asetilsistein","A"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 21 tahun datang ke IGD dengan keluhan lemas sejak 3 jam lalu. Pasien mengalami stress karena masalah pekerjaan sehingga pasien tidak makan dan minum selama 1 hari terakhir. Pasien mengaku BAK terakhir pasien sekitar 6 jam lalu. Pada pemeriksaan didapatkan TD 90/60 mmHg, HR 122x/menit, RR 22x/menit, suhu 36,8°C. Pada pemeriksaan fisik pasien tampak letargi, mata cekung (+/+), turgor kulit melambat, dan akral dingin. Apakah kemungkinan diagnosis pada pasien tersebut?","","A. Gagal ginjal akut derajat 1","B. Gagal ginjal akut derajat 2","C. Gagal ginjal akut derajat 3","D.Gagal ginjal akut derajat 4","E. Gagal ginjal akut derajat 5","A"
"kedokteran","Komprehensif","","","pmb","Seorang pria usia 39 tahun datang berobat ke poliklinik penyakit dalam untuk kontrol penyakitnya. Pasien memiliki riwayat penyakit kolesterol tinggi sejak 5 tahun yang lalu. Saat ini, kadar kolesterol total pasien adalah 240 mg/dl, dengan pengobatan rutin Rosuvastatin 1x20 mg. Mekanisme kerja obat yang diberikan pada pasien adalah...","","Inhibitor enzim siklooksigenase 1 & 2 🡪 NSAID","Inhibitor enzim siklooksigenase 2 secara spesifik 🡪 NSAID inhibitor spesifik COX-2 (-coxib)","Menghambat secara kompetitif kerja enzim HMG-CoA reductase","Xantin oksidase inhibitor 🡪 mekanisme obat arthritis gout","Meningkatkan kerja enzim HMG-CoA reduktase 🡪 tidak tepat","C"
"kedokteran","Komprehensif","","","pmb","Seorang anak usia 7 tahun datang berobat diantar oleh ibunya dengan keluhan pertumbuhan tidak sesuai dengan anak seusianya, rewel dan tidak nafsu makan. Pada keadaan umum pasien tampak rewel. Pada pemeriksaan fisik didapatkan simian facies, iga gambang, perut cekung, tampak gambaran baggy pants pada regio bokong-paha. Diagnosis yang paling tepat untuk adalah...","","Marasmus","Kwarsiorkor 🡪 baggy pants, perubahan rambut, crazy pavement dermatosis","Marasmus – kwarsiorkor 🡪 tidak ada gambaran kwarshiorkor pada kasus","Defisiensi vitamin B1 🡪 menyebabkan penyakit beri-beri","Defisiensi Fe 🡪 menyebabkan neuropati perifer, cheilosis","A"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 50 tahun, datang ke poliklinik penyakit dalam untuk kontrol penyakitnya. Pasien memiliki riwayat penyakit DM tipe 2 yang sudah diderita sejak 8 tahun yang lalu. Saat ini pasien mendapatkan terapi insulin, gliclazide, dan acarbose. Pasien memiliki riwayat gagal jantung dan hiperkolesterolemia. Target HbA1c pada pasien yang tepat adalah...","","<8%","<7,5%","<7%","<6,5%","<6%","A"
"kedokteran","Komprehensif","","","pmb","Seorang pria usia 40 tahun datang berobat karena gangguan penglihatan pada malam hari sejak 3 bulan yang lalu. Keluhan ini mengganggu pekerjaan pasien sebagai supir karena sulit bekerja saat malam hari. Selain itu pasien mengeluhkan BAB dengan feses berminyak. Riwayat minum alkohol selama sejak usia 17 tahun. Apakah etiologi dari penyakit tersebut?","","Defisiensi vitamin A","Defisiensi vitamin C 🡪 scurvy, tidak berkaitan dengan alkoholisme","Defisiensi vitamin D 🡪 osteomalacia","Defisiensi vitamin E 🡪 ataksia, neuropati perifer, miopati","Defisiensi vitamin K 🡪 gejala gangguan perdarahan","A"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 26 tahun datang ke dokter karena tidak mengalami menstruasi sejak 1 tahun. Pasien sudah menikah 3 tahun dan belum memiliki anak padahal aktif secara seksual dan tidak menggunakan kontrasepsi. Selain itu juga terdapat keluhan keluar cairan dari puting seperti susu. Pada PF, didapatkan diplopia, hirsutisme pada bagian wajah dan tubuh. Pemeriksaan lab dalam batas normal. Apa kelainan yang dialami wanita tersebut?","","Amenore primer 🡪 tidak pernah mengalami haid","PCOS 🡪 ksita ovarium yang berhubungan dengan resistensi insulin","Adenoma hipofisis 🡪 tumor hipofisis, tidak hanya mengenai prolactin namun juga hormone lainnya","Addison disease 🡪 penurunan kortisol","Prolaktinoma","E"
"kedokteran","Komprehensif","","","pmb","Seorang pria usia 40 tahun, datang ke dokter untuk memeriksakan kesehatannya. Pasien merupakan karyawan di sebuah perusahaan yang sibuk sehingga pasien sering memesan makanan cepat saji. Dari pemeriksaan didapatkan kesan umum baik, BB 90 kg, TB 165 cm, lingkar perut 109 cm, tekanan darah 140/90 mmHg. Hasil pemeriksaan laboratorium GDS 220 mg/dL, kolesterol total 210 mg/dL, trigliserida 170 mg/dL, HDL 30 mg/dL. Diagnosis yang paling tepat adalah...","","DM tipe 2 🡪 kurang tepat karena pasien sudah masuk kriteria sindrom metabolik","Hiperkolesterolemia 🡪 kurang tepat karena pasien sudah masuk kriteria sindrom metabolik","Sindrom Metabolik","Dislipidemia 🡪 kurang tepat karena pasien sudah masuk kriteria sindrom metabolik","Hipertensi grade I 🡪 kurang tepat karena pasien sudah masuk kriteria sindrom metabolik","C"
"kedokteran","Komprehensif","","","pmb","Seorang pria usia 28 tahun, datang ke IGD dengan keluhan nyeri pada dada bagian atas setelah terjatuh saat bersepeda di jalan raya menggunakan sepeda Bromptun dengan kecepatan 50 km/jam. Pada PF, didapatkan TTV dalam batas normal, status lokalis didapatkan deformitas klavikula dekstra, kulit intak, krepitasi (+), ROM terbatas karena nyeri. Dilakukan pemeriksaan radiologis, didapatkan hasil sebagai berikut. Pernyataan berikut benar, kecuali...","","Operasi harus dilakukan bila fraktur terbuka","Salah satu komplikasi yang dapat terjadi adalah pneumotoraks","Tatalaksana awal dapat dilakukan arm sling","Diagnosis pasien ini adalah fraktur tertutup 1/3 tengah os klavikula dekstra","Tatalaksana farmakologis awal dapat diberikan injeksi kortikosteroid pada lokasi lesi untuk mengurangi nyeri","E"
